customer_id,frequency,recency,T,monetary_value
16169,3.0,10.0,11.0,411.83666666666664
16170,18.0,87.0,94.0,363.84
16172,6.0,60.0,73.0,312.26666666666665
16173,5.0,12.0,14.0,197.788
16174,6.0,68.0,86.0,340.4916666666666
16175,6.0,67.0,80.0,257.79833333333335
16176,3.0,28.0,88.0,441.4333333333334
16177,6.0,85.0,92.0,317.59666666666664
16178,1.0,37.0,57.0,197.9
16180,10.0,62.0,76.0,1423.2350000000001
16182,8.0,81.0,91.0,1184.58125
16183,3.0,49.0,58.0,207.90333333333334
16184,5.0,21.0,30.0,202.114
16185,2.0,78.0,80.0,264.705
16186,22.0,101.0,104.0,378.595
16187,10.0,36.0,40.0,623.554
16188,4.0,52.0,58.0,245.465
16189,1.0,10.0,12.0,71.0
16190,7.0,97.0,103.0,360.94714285714286
16191,15.0,104.0,104.0,1021.948
16193,1.0,24.0,58.0,314.45
16197,7.0,36.0,103.0,271.3442857142857
16198,1.0,51.0,62.0,400.68
16199,6.0,34.0,90.0,146.125
16200,8.0,105.0,105.0,572.5487499999999
16201,4.0,59.0,59.0,465.8675
16202,6.0,54.0,105.0,365.84
16203,5.0,64.0,72.0,132.342
16204,2.0,101.0,104.0,352.72
16205,6.0,73.0,77.0,265.56666666666666
16206,11.0,90.0,98.0,203.3590909090909
16208,9.0,87.0,93.0,346.32222222222225
16209,8.0,66.0,78.0,423.69
16210,26.0,105.0,105.0,1272.9492307692308
16211,2.0,50.0,62.0,423.51
16212,3.0,93.0,96.0,344.2366666666667
16214,3.0,38.0,62.0,354.25
16217,1.0,7.0,40.0,121.25
16218,11.0,76.0,80.0,350.49727272727273
16221,8.0,64.0,69.0,219.0225
16222,1.0,58.0,103.0,773.55
16223,1.0,3.0,56.0,503.61
16224,4.0,47.0,55.0,323.82500000000005
16225,12.0,90.0,96.0,223.1425
16226,3.0,30.0,59.0,114.44
16227,2.0,44.0,76.0,353.51
16228,1.0,2.0,57.0,437.37
16229,5.0,68.0,80.0,489.5
16230,1.0,4.0,31.0,266.1
16231,3.0,31.0,85.0,262.2233333333333
16232,5.0,72.0,78.0,406.844
16233,8.0,95.0,105.0,190.50125
16234,2.0,12.0,80.0,120.91
16235,7.0,61.0,67.0,195.46428571428572
16239,4.0,58.0,66.0,307.4
16240,1.0,8.0,11.0,1894.01
16241,14.0,57.0,58.0,257.79785714285714
16242,12.0,89.0,90.0,574.0225
16243,1.0,3.0,8.0,194.15
16244,1.0,23.0,53.0,466.12
16245,2.0,33.0,36.0,479.84000000000003
16246,1.0,30.0,95.0,654.45
16249,4.0,27.0,34.0,246.31
16250,2.0,18.0,55.0,194.72000000000003
16253,6.0,95.0,104.0,1148.845
16254,2.0,36.0,90.0,403.85
16255,14.0,96.0,98.0,302.3121428571429
16256,2.0,47.0,85.0,529.7650000000001
16258,11.0,85.0,91.0,1017.0518181818181
16259,1.0,28.0,86.0,183.07
16261,5.0,61.0,63.0,177.894
16264,1.0,2.0,64.0,266.05
16265,10.0,57.0,58.0,674.757
16266,11.0,86.0,96.0,145.98
16271,7.0,90.0,92.0,385.9114285714286
16273,1.0,2.0,94.0,76.5
16275,2.0,63.0,91.0,727.635
16276,2.0,62.0,87.0,786.0150000000001
16278,2.0,57.0,71.0,428.77
16279,8.0,82.0,85.0,651.6825
16281,2.0,87.0,97.0,1321.25
16282,2.0,54.0,102.0,518.79
16283,7.0,92.0,93.0,499.2285714285714
16284,2.0,52.0,56.0,406.34000000000003
16286,1.0,21.0,89.0,56.0
16287,4.0,74.0,98.0,195.09000000000003
16290,3.0,15.0,81.0,353.22333333333336
16292,4.0,69.0,86.0,235.375
16293,9.0,101.0,104.0,439.2844444444445
16295,3.0,8.0,9.0,324.21666666666664
16296,3.0,14.0,103.0,312.5566666666667
16298,6.0,60.0,63.0,150.35
16300,2.0,35.0,96.0,478.105
16303,6.0,87.0,90.0,1218.3183333333334
16306,5.0,32.0,62.0,126.454
16307,2.0,21.0,82.0,379.53499999999997
16308,6.0,98.0,103.0,693.3333333333334
16309,1.0,19.0,34.0,372.37
16310,1.0,33.0,92.0,269.7
16311,1.0,5.0,7.0,214.71
16313,1.0,7.0,7.0,106.53
16314,2.0,12.0,67.0,545.1
16315,1.0,29.0,76.0,226.37
16316,10.0,61.0,70.0,475.116
16317,4.0,66.0,83.0,454.5025
16320,4.0,73.0,97.0,1201.46
16321,4.0,95.0,105.0,102.11250000000001
16322,1.0,5.0,5.0,113.67
16323,1.0,54.0,82.0,207.50000000000003
16324,1.0,7.0,25.0,253.22
16325,11.0,99.0,105.0,312.1336363636364
16326,20.0,96.0,97.0,218.37150000000003
16327,15.0,101.0,103.0,628.6953333333333
16329,3.0,44.0,105.0,471.61999999999995
16330,4.0,92.0,94.0,143.4875
16331,3.0,30.0,92.0,520.1999999999999
16332,10.0,80.0,84.0,188.974
16333,12.0,43.0,44.0,2136.44
16335,6.0,26.0,105.0,410.78833333333336
16336,2.0,30.0,90.0,864.895
16340,2.0,64.0,79.0,565.0999999999999
16341,5.0,84.0,87.0,617.702
16342,3.0,14.0,25.0,61.82
16343,1.0,56.0,58.0,328.58
16344,3.0,73.0,95.0,211.10666666666665
16345,1.0,63.0,69.0,565.46
16347,9.0,90.0,91.0,357.91333333333336
16348,6.0,57.0,61.0,235.55166666666665
16350,7.0,58.0,61.0,277.41285714285715
16351,12.0,58.0,105.0,259.45250000000004
16352,1.0,3.0,5.0,289.52
16353,28.0,104.0,104.0,331.48428571428576
16354,4.0,75.0,84.0,227.79500000000002
16356,4.0,51.0,79.0,79.3925
16357,3.0,49.0,54.0,219.62666666666667
16358,4.0,56.0,56.0,506.87500000000006
16359,15.0,93.0,94.0,167.95466666666667
16360,5.0,12.0,12.0,649.0600000000001
16361,3.0,9.0,10.0,185.42333333333332
16362,3.0,58.0,62.0,236.66333333333333
16364,1.0,18.0,19.0,359.49
16365,13.0,102.0,104.0,228.35153846153847
16366,3.0,101.0,103.0,434.82666666666665
16367,2.0,50.0,55.0,400.33500000000004
16368,2.0,62.0,62.0,239.955
16369,6.0,85.0,87.0,405.37166666666667
16370,3.0,20.0,32.0,343.24666666666667
16372,3.0,82.0,87.0,393.12000000000006
16373,1.0,5.0,59.0,114.75
16374,4.0,75.0,84.0,315.0775
16376,1.0,1.0,2.0,112.75999999999999
16377,1.0,50.0,88.0,676.2
16378,2.0,9.0,44.0,109.375
16379,3.0,11.0,11.0,559.5066666666667
16381,1.0,4.0,60.0,43.5
16382,1.0,20.0,78.0,157.33
16383,6.0,86.0,96.0,404.59999999999997
16384,3.0,71.0,84.0,346.40000000000003
16385,4.0,82.0,90.0,192.77249999999998
16386,2.0,51.0,55.0,151.285
16387,4.0,45.0,91.0,185.5675
16389,3.0,33.0,40.0,420.8066666666667
16390,2.0,21.0,97.0,136.85000000000002
16391,3.0,23.0,80.0,296.74333333333334
16392,2.0,42.0,80.0,281.58
16393,21.0,105.0,105.0,236.03571428571428
16394,4.0,33.0,41.0,310.7325
16395,10.0,97.0,105.0,327.46
16398,1.0,14.0,36.0,535.85
16399,2.0,52.0,55.0,203.11
16400,7.0,91.0,104.0,357.1242857142857
16401,20.0,79.0,79.0,337.76750000000004
16402,1.0,15.0,53.0,87.80000000000001
16405,1.0,1.0,44.0,160.4
16406,2.0,91.0,93.0,162.20499999999998
16407,11.0,60.0,62.0,225.00727272727272
16409,11.0,99.0,104.0,467.2663636363637
16411,3.0,58.0,61.0,138.90666666666667
16412,4.0,89.0,96.0,131.235
16413,1.0,45.0,53.0,262.2
16414,4.0,96.0,99.0,105.53
16415,2.0,90.0,96.0,258.78000000000003
16416,7.0,89.0,93.0,331.49142857142857
16418,4.0,54.0,60.0,233.91
16419,6.0,79.0,95.0,208.25333333333333
16421,2.0,13.0,67.0,107.83500000000001
16422,73.0,97.0,99.0,839.49
16424,1.0,27.0,54.0,133.56
16426,6.0,39.0,39.0,255.89833333333334
16427,1.0,3.0,40.0,131.26
16428,1.0,12.0,71.0,220.48000000000002
16430,4.0,89.0,97.0,249.4975
16431,1.0,12.0,42.0,288.68
16433,1.0,54.0,58.0,184.26
16434,11.0,95.0,99.0,199.92818181818183
16436,2.0,10.0,105.0,76.095
16437,1.0,7.0,61.0,183.9
16438,4.0,11.0,12.0,148.4875
16440,5.0,69.0,70.0,728.134
16441,4.0,80.0,89.0,196.86
16442,4.0,104.0,104.0,184.23000000000002
16444,14.0,83.0,89.0,233.64928571428572
16445,2.0,54.0,59.0,210.73
16446,1.0,29.0,29.0,168469.6
16447,2.0,75.0,94.0,275.115
16448,1.0,39.0,67.0,182.99
16449,1.0,12.0,40.0,291.0
16450,2.0,73.0,94.0,548.72
16451,2.0,93.0,105.0,352.75
16452,1.0,9.0,99.0,138.49
16453,1.0,2.0,78.0,102.25
16454,2.0,78.0,87.0,14.2
16455,9.0,79.0,88.0,343.37888888888887
16456,11.0,74.0,88.0,481.01454545454544
16458,29.0,80.0,80.0,192.23758620689657
16460,2.0,7.0,11.0,276.195
16461,2.0,67.0,92.0,395.36999999999995
16462,2.0,30.0,40.0,51.0
16463,2.0,26.0,29.0,551.515
16464,2.0,17.0,20.0,459.16499999999996
16465,1.0,3.0,63.0,289.6
16466,14.0,87.0,92.0,235.30928571428572
16467,6.0,33.0,105.0,456.34
16468,2.0,59.0,69.0,342.96
16469,3.0,70.0,73.0,208.47333333333336
16470,9.0,97.0,104.0,247.29666666666668
16471,3.0,54.0,93.0,288.8666666666667
16472,1.0,23.0,85.0,232.56
16473,3.0,30.0,53.0,105.37
16474,5.0,20.0,21.0,293.82800000000003
16475,3.0,27.0,39.0,78.10000000000001
16477,10.0,60.0,69.0,357.934
16478,1.0,6.0,9.0,95.1
16484,1.0,2.0,27.0,118.6
16485,4.0,94.0,105.0,416.98749999999995
16487,1.0,12.0,94.0,107.2
16488,2.0,16.0,21.0,139.87
16489,1.0,8.0,62.0,193.04999999999998
16491,1.0,53.0,59.0,731.5
16493,6.0,78.0,89.0,277.7633333333333
16495,1.0,39.0,39.0,401.75
16496,4.0,72.0,73.0,469.4425
16497,16.0,98.0,105.0,400.026875
16499,7.0,27.0,78.0,336.3471428571429
16500,7.0,77.0,77.0,99.48
16503,9.0,61.0,76.0,371.29555555555555
16506,1.0,3.0,6.0,35.1
16510,5.0,46.0,99.0,224.33
16511,5.0,89.0,92.0,291.668
16513,3.0,6.0,6.0,255.38
16515,9.0,70.0,77.0,278.60777777777776
16518,3.0,70.0,79.0,268.12333333333333
16519,3.0,89.0,92.0,90.94333333333333
16520,5.0,66.0,92.0,373.98
16521,1.0,33.0,92.0,1044.99
16522,1.0,2.0,64.0,304.56
16523,21.0,98.0,98.0,547.9238095238095
16524,1.0,35.0,99.0,204.89
16525,45.0,105.0,105.0,526.1962222222222
16526,1.0,59.0,83.0,290.36
16527,1.0,49.0,60.0,228.06
16529,3.0,49.0,76.0,539.1666666666666
16531,10.0,60.0,63.0,190.852
16532,4.0,86.0,88.0,1973.76
16533,2.0,7.0,10.0,359.295
16535,1.0,54.0,55.0,593.75
16538,1.0,8.0,85.0,168.26
16539,9.0,76.0,76.0,345.34
16542,1.0,50.0,57.0,119.62
16544,1.0,20.0,94.0,110.3
16545,1.0,30.0,53.0,339.3
16546,3.0,22.0,63.0,987.4566666666668
16549,29.0,88.0,89.0,434.5455172413793
16550,17.0,90.0,105.0,486.40647058823527
16551,6.0,91.0,104.0,324.0233333333333
16552,1.0,19.0,53.0,284.44
16553,15.0,72.0,95.0,1067.3446666666666
16554,7.0,97.0,103.0,346.6042857142857
16555,2.0,67.0,72.0,142.945
16556,16.0,95.0,104.0,489.086875
16557,1.0,16.0,19.0,180.7
16558,35.0,105.0,105.0,371.6302857142857
16560,7.0,100.0,104.0,365.8985714285714
16561,1.0,7.0,8.0,246.16
16563,5.0,98.0,105.0,774.82
16565,3.0,27.0,79.0,152.6833333333333
16566,4.0,40.0,42.0,129.94
16567,1.0,20.0,48.0,308.03999999999996
16568,1.0,30.0,91.0,543.6
16569,4.0,103.0,103.0,258.27
16570,15.0,86.0,88.0,453.5973333333333
16571,8.0,86.0,90.0,480.10375
16572,2.0,21.0,39.0,333.51
16573,1.0,29.0,41.0,370.98
16574,2.0,84.0,94.0,355.435
16576,1.0,14.0,74.0,313.47
16583,1.0,43.0,96.0,233.45
16584,4.0,83.0,94.0,556.1125
16585,1.0,14.0,99.0,252.27
16586,2.0,56.0,91.0,567.365
16588,3.0,27.0,82.0,381.49333333333334
16589,3.0,54.0,64.0,153.08
16590,1.0,2.0,59.0,289.15
16592,17.0,103.0,103.0,440.90058823529415
16593,7.0,98.0,105.0,141.64857142857142
16595,4.0,90.0,99.0,313.79
16596,3.0,102.0,104.0,121.14333333333333
16600,12.0,103.0,103.0,153.61666666666667
16601,2.0,83.0,89.0,304.29
16602,1.0,50.0,55.0,528.08
16603,1.0,3.0,13.0,185.85
16604,1.0,1.0,81.0,125.75
16606,1.0,4.0,62.0,119.7
16607,20.0,82.0,84.0,270.9785
16608,1.0,30.0,95.0,601.32
16609,6.0,34.0,36.0,822.6550000000001
16611,5.0,65.0,91.0,299.61800000000005
16612,8.0,101.0,105.0,341.82
16614,2.0,56.0,82.0,443.32
16616,1.0,20.0,22.0,290.32
16618,3.0,42.0,46.0,639.81
16619,3.0,56.0,93.0,314.3733333333334
16620,5.0,105.0,105.0,187.312
16621,3.0,32.0,39.0,216.87666666666667
16623,3.0,49.0,84.0,262.33
16624,1.0,17.0,28.0,384.14
16625,4.0,38.0,77.0,346.0075
16626,12.0,38.0,38.0,301.4458333333334
16628,6.0,87.0,91.0,373.3500000000001
16629,1.0,4.0,14.0,180.95
16631,5.0,24.0,93.0,305.438
16632,1.0,14.0,83.0,202.0
16633,5.0,31.0,33.0,487.116
16634,5.0,66.0,98.0,269.202
16636,3.0,30.0,92.0,830.1966666666667
16637,3.0,28.0,32.0,283.6166666666666
16638,13.0,65.0,68.0,173.28307692307692
16639,3.0,54.0,58.0,419.1700000000001
16641,1.0,85.0,100.0,231.1
16642,2.0,59.0,59.0,344.165
16643,1.0,25.0,60.0,487.51
16644,1.0,5.0,30.0,111.37
16647,3.0,54.0,78.0,132.59
16648,2.0,78.0,84.0,209.98000000000002
16650,5.0,64.0,74.0,255.74200000000002
16652,11.0,82.0,90.0,1463.7954545454545
16653,1.0,8.0,10.0,94.80000000000001
16654,7.0,67.0,87.0,173.48142857142858
16655,12.0,95.0,97.0,509.51416666666665
16656,25.0,102.0,105.0,658.3772
16657,3.0,35.0,36.0,219.66666666666666
16658,4.0,36.0,88.0,137.585
16660,5.0,97.0,99.0,347.59000000000003
16661,3.0,26.0,103.0,216.82000000000002
16666,1.0,86.0,89.0,118.97999999999999
16667,1.0,30.0,40.0,366.78
16668,11.0,88.0,90.0,65.80727272727273
16669,1.0,8.0,11.0,623.54
16670,17.0,102.0,104.0,432.13176470588235
16671,2.0,19.0,23.0,154.695
16672,17.0,38.0,38.0,409.38235294117646
16674,1.0,6.0,14.0,189.14000000000001
16675,1.0,5.0,68.0,301.8
16676,5.0,55.0,60.0,388.904
16677,1.0,34.0,93.0,617.39
16678,10.0,40.0,40.0,279.781
16679,2.0,26.0,78.0,238.08
16680,2.0,70.0,76.0,140.6
16681,6.0,81.0,91.0,295.0566666666667
16682,4.0,27.0,27.0,125.625
16684,30.0,104.0,104.0,4866.455
16686,13.0,98.0,105.0,362.85615384615386
16688,3.0,8.0,8.0,359.03666666666663
16689,1.0,1.0,12.0,128.44
16690,3.0,54.0,64.0,102.41000000000001
16691,1.0,20.0,80.0,142.95
16692,3.0,27.0,63.0,397.8333333333333
16693,4.0,84.0,94.0,243.375
16696,3.0,16.0,35.0,207.5
16698,1.0,4.0,36.0,816.0
16699,5.0,51.0,105.0,171.44
16700,21.0,104.0,105.0,400.5747619047619
16701,24.0,104.0,105.0,397.44208333333336
16702,3.0,45.0,104.0,296.00333333333333
16704,1.0,8.0,96.0,121.85
16705,23.0,104.0,104.0,1750.6839130434785
16706,2.0,11.0,16.0,119.91
16707,3.0,34.0,91.0,121.70666666666666
16709,11.0,92.0,104.0,709.7918181818181
16710,18.0,102.0,105.0,292.18055555555554
16711,8.0,105.0,105.0,316.03499999999997
16712,9.0,56.0,57.0,400.40666666666664
16713,26.0,101.0,103.0,521.1784615384615
16714,1.0,51.0,96.0,1114.06
16715,1.0,69.0,80.0,301.72
16716,2.0,52.0,90.0,450.6
16717,11.0,101.0,104.0,570.6627272727272
16718,4.0,52.0,105.0,589.565
16719,13.0,102.0,104.0,243.3823076923077
16720,2.0,99.0,103.0,203.33499999999998
16722,20.0,103.0,105.0,392.489
16723,3.0,92.0,105.0,268.31
16725,11.0,61.0,104.0,134.73454545454544
16726,5.0,55.0,59.0,348.33000000000004
16727,3.0,46.0,98.0,284.27666666666664
16728,3.0,32.0,38.0,274.59666666666664
16729,18.0,29.0,34.0,372.09666666666664
16730,2.0,38.0,45.0,278.045
16732,3.0,100.0,104.0,1198.2666666666667
16734,1.0,9.0,16.0,344.35
16735,11.0,93.0,104.0,534.460909090909
16736,3.0,33.0,105.0,530.86
16737,1.0,75.0,82.0,417.6
16739,1.0,51.0,76.0,323.0
16742,12.0,33.0,103.0,176.24166666666667
16743,12.0,81.0,85.0,325.3075
16744,6.0,24.0,25.0,196.99166666666665
16745,15.0,32.0,44.0,449.17199999999997
16746,40.0,105.0,105.0,441.94875
16747,1.0,4.0,9.0,355.86
16748,13.0,102.0,104.0,272.2946153846154
16749,1.0,19.0,103.0,1814.16
16750,4.0,27.0,33.0,126.3075
16754,16.0,38.0,91.0,3944.129375
16755,6.0,88.0,104.0,442.8500000000001
16756,6.0,61.0,91.0,173.13833333333332
16757,1.0,13.0,58.0,106.83000000000001
16759,1.0,3.0,4.0,370.94
16762,2.0,17.0,20.0,446.545
16763,1.0,77.0,105.0,611.8499999999999
16764,12.0,20.0,20.0,217.85583333333332
16765,1.0,12.0,54.0,34.0
16767,11.0,80.0,84.0,661.0545454545455
16768,8.0,97.0,104.0,184.19875
16769,2.0,66.0,103.0,361.295
16770,8.0,60.0,68.0,201.265
16771,9.0,99.0,104.0,413.0888888888889
16772,2.0,43.0,103.0,1400.6
16773,2.0,97.0,105.0,141.745
16774,7.0,85.0,94.0,173.25428571428571
16775,14.0,62.0,63.0,193.76357142857142
16776,1.0,51.0,59.0,371.54
16777,4.0,79.0,90.0,273.5375
16778,1.0,29.0,39.0,152.76
16779,46.0,105.0,105.0,654.8286956521739
16780,2.0,44.0,58.0,211.12
16781,1.0,42.0,95.0,311.25
16782,34.0,103.0,104.0,278.0785294117647
16784,4.0,86.0,89.0,170.465
16787,3.0,43.0,100.0,258.66333333333336
16788,4.0,79.0,96.0,378.73
16790,3.0,5.0,5.0,195.72333333333336
16791,12.0,101.0,105.0,303.33
16792,3.0,60.0,100.0,137.39
16794,13.0,89.0,89.0,139.97307692307692
16795,2.0,45.0,97.0,727.2950000000001
16797,4.0,49.0,105.0,406.285
16798,2.0,25.0,104.0,316.13
16799,1.0,3.0,65.0,212.29
16801,3.0,16.0,39.0,280.7766666666667
16802,1.0,7.0,104.0,323.5
16804,1.0,35.0,38.0,418.94
16805,3.0,78.0,103.0,268.43
16806,3.0,19.0,34.0,169.57000000000002
16807,5.0,69.0,89.0,369.966
16808,1.0,25.0,39.0,121.92
16809,8.0,83.0,86.0,183.2525
16810,1.0,33.0,60.0,309.54
16811,1.0,2.0,2.0,232.3
16812,1.0,3.0,54.0,479.35
16813,9.0,28.0,29.0,162.3411111111111
16814,35.0,85.0,87.0,317.49057142857146
16815,1.0,11.0,76.0,172.9
16816,3.0,36.0,51.0,113.76
16817,12.0,61.0,61.0,191.28083333333333
16818,9.0,28.0,29.0,291.48111111111115
16823,6.0,73.0,105.0,342.29833333333335
16824,2.0,54.0,56.0,230.32
16825,4.0,71.0,76.0,365.8975
16827,3.0,28.0,84.0,112.91000000000001
16829,1.0,33.0,55.0,197.22
16830,3.0,99.0,104.0,302.36
16832,4.0,39.0,65.0,76.6525
16833,4.0,89.0,89.0,524.04
16834,1.0,64.0,96.0,413.46
16835,5.0,63.0,81.0,231.006
16836,3.0,77.0,82.0,187.20666666666668
16837,8.0,31.0,35.0,377.78
16838,3.0,67.0,95.0,272.79333333333335
16839,39.0,94.0,95.0,549.5751282051282
16840,1.0,10.0,96.0,32.1
16841,11.0,94.0,99.0,337.5190909090909
16842,2.0,29.0,43.0,371.81
16843,24.0,98.0,104.0,785.035
16844,1.0,3.0,83.0,311.99
16846,2.0,84.0,91.0,243.275
16847,1.0,82.0,88.0,193.44
16848,2.0,55.0,62.0,329.83500000000004
16851,2.0,7.0,7.0,115.68
16852,1.0,24.0,25.0,31.85
16854,1.0,32.0,91.0,118.15
16855,1.0,3.0,6.0,177.2
16856,2.0,61.0,63.0,87.355
16858,8.0,51.0,103.0,499.34125
16859,5.0,72.0,92.0,334.928
16860,2.0,30.0,94.0,546.75
16861,4.0,64.0,72.0,202.2975
16862,2.0,22.0,100.0,248.365
16863,2.0,54.0,58.0,251.4
16864,1.0,23.0,85.0,297.53
16866,2.0,3.0,23.0,49.394999999999996
16868,2.0,29.0,85.0,100.33
16869,3.0,22.0,25.0,194.53
16871,4.0,35.0,38.0,569.33
16872,5.0,55.0,66.0,219.53599999999997
16873,11.0,95.0,95.0,1196.0627272727272
16875,8.0,91.0,100.0,448.74375000000003
16877,5.0,28.0,30.0,153.774
16880,6.0,66.0,70.0,248.5716666666667
16882,2.0,36.0,45.0,347.61
16883,14.0,78.0,105.0,152.6507142857143
16884,2.0,76.0,81.0,326.53499999999997
16885,3.0,53.0,55.0,150.13666666666666
16887,2.0,100.0,105.0,219.17499999999998
16888,2.0,43.0,100.0,117.055
16889,5.0,53.0,81.0,433.93
16890,2.0,15.0,83.0,58.56
16891,10.0,105.0,105.0,143.026
16892,5.0,104.0,104.0,131.44
16893,1.0,2.0,54.0,145.93
16894,1.0,4.0,76.0,17.0
16895,4.0,86.0,95.0,238.1275
16897,1.0,2.0,45.0,76.75
16898,4.0,78.0,82.0,173.14249999999998
16899,7.0,56.0,57.0,204.3014285714286
16900,2.0,7.0,9.0,64.74000000000001
16903,2.0,55.0,59.0,305.095
16904,16.0,59.0,59.0,278.9675
16905,14.0,103.0,104.0,320.17285714285714
16906,5.0,71.0,82.0,213.512
16907,8.0,71.0,75.0,170.78
16910,6.0,13.0,13.0,232.86333333333334
16911,1.0,3.0,94.0,115.9
16912,9.0,100.0,104.0,452.96777777777777
16913,1.0,52.0,93.0,113.44
16915,10.0,80.0,81.0,124.343
16916,3.0,56.0,59.0,259.51
16917,1.0,51.0,90.0,391.52
16918,13.0,98.0,105.0,229.60384615384615
16919,20.0,46.0,68.0,237.64000000000001
16921,2.0,77.0,86.0,133.825
16923,28.0,95.0,97.0,451.0053571428571
16924,2.0,9.0,12.0,279.39
16926,4.0,22.0,75.0,191.325
16927,2.0,35.0,51.0,162.475
16928,24.0,85.0,96.0,153.57833333333335
16929,6.0,22.0,22.0,177.70833333333334
16930,1.0,6.0,10.0,173.44
16931,21.0,56.0,57.0,229.29857142857145
16932,2.0,74.0,81.0,148.66000000000003
16933,7.0,104.0,104.0,363.47285714285715
16934,4.0,81.0,89.0,425.235
16935,2.0,6.0,60.0,133.425
16936,1.0,52.0,55.0,261.9
16938,8.0,93.0,94.0,767.005
16939,2.0,23.0,93.0,133.875
16940,7.0,97.0,104.0,824.4014285714285
16942,7.0,30.0,32.0,232.80714285714288
16943,2.0,15.0,45.0,182.85
16945,22.0,101.0,104.0,374.55500000000006
16946,4.0,37.0,92.0,140.675
16947,3.0,59.0,92.0,146.12666666666667
16948,6.0,74.0,94.0,126.31166666666667
16949,5.0,45.0,45.0,242.36999999999998
16950,9.0,90.0,98.0,348.7966666666667
16951,1.0,24.0,43.0,223.96
16952,3.0,89.0,104.0,182.24666666666667
16954,18.0,98.0,98.0,313.2638888888889
16955,5.0,71.0,97.0,161.98399999999998
16957,1.0,6.0,40.0,301.8
16960,6.0,87.0,92.0,257.4916666666667
16961,2.0,60.0,76.0,316.255
16966,6.0,33.0,34.0,290.96166666666664
16968,1.0,15.0,15.0,186.12
16969,2.0,22.0,27.0,126.52499999999999
16972,1.0,11.0,65.0,472.05
16974,1.0,6.0,80.0,276.25
16975,2.0,12.0,72.0,305.56
16977,2.0,34.0,90.0,177.89999999999998
16978,1.0,84.0,95.0,344.33
16979,8.0,64.0,64.0,319.26125
16980,2.0,25.0,61.0,514.23
16983,10.0,62.0,64.0,332.091
16984,8.0,80.0,92.0,1076.42375
16985,16.0,102.0,104.0,646.438125
16986,4.0,92.0,96.0,574.225
16987,9.0,105.0,105.0,260.1711111111111
16988,1.0,53.0,54.0,126.12
16989,5.0,20.0,21.0,55.11
16990,1.0,29.0,60.0,179.0
16992,11.0,94.0,95.0,487.42
16993,1.0,16.0,82.0,1231.15
16996,7.0,55.0,59.0,246.13000000000002
16997,2.0,5.0,46.0,156.0
16998,3.0,42.0,63.0,98.33333333333333
16999,1.0,7.0,10.0,238.99
17000,1.0,2.0,58.0,214.58
17001,17.0,89.0,89.0,356.68
17002,5.0,79.0,91.0,471.038
17003,2.0,25.0,82.0,341.925
17004,3.0,54.0,60.0,584.91
17005,1.0,17.0,84.0,288.61
17006,7.0,92.0,92.0,207.93
17007,5.0,55.0,62.0,177.98600000000002
17011,2.0,89.0,93.0,169.58999999999997
17014,2.0,8.0,9.0,197.69
17015,2.0,22.0,26.0,659.03
17017,19.0,105.0,105.0,647.3415789473684
17018,5.0,99.0,105.0,387.21999999999997
17019,9.0,104.0,105.0,374.92555555555555
17020,1.0,15.0,92.0,618.76
17021,5.0,21.0,84.0,176.098
17022,1.0,58.0,62.0,71.0
17023,2.0,40.0,99.0,328.915
17024,2.0,16.0,22.0,32.3
17025,3.0,83.0,91.0,166.99
17026,2.0,33.0,59.0,77.415
17027,6.0,93.0,104.0,195.13
17028,2.0,20.0,103.0,642.96
17029,6.0,79.0,95.0,311.05
17031,5.0,82.0,83.0,183.37
17032,3.0,18.0,104.0,687.48
17033,3.0,45.0,57.0,343.37999999999994
17034,4.0,71.0,73.0,271.4925
17035,3.0,70.0,105.0,186.33
17038,1.0,55.0,59.0,112.4
17040,1.0,59.0,78.0,449.73
17041,4.0,82.0,86.0,358.6975
17042,4.0,35.0,35.0,192.79250000000002
17043,7.0,100.0,104.0,316.6557142857143
17044,10.0,101.0,104.0,1097.182
17045,4.0,45.0,61.0,116.76
17046,3.0,66.0,88.0,515.5433333333334
17047,4.0,92.0,104.0,491.64500000000004
17048,6.0,81.0,98.0,309.69166666666666
17049,14.0,92.0,92.0,665.8564285714285
17050,10.0,83.0,97.0,434.70500000000004
17051,3.0,62.0,90.0,179.61333333333334
17054,4.0,31.0,35.0,260.565
17058,2.0,23.0,34.0,298.58500000000004
17059,8.0,93.0,97.0,554.28375
17061,8.0,23.0,33.0,411.685
17062,5.0,18.0,63.0,140.148
17063,9.0,102.0,105.0,373.32444444444445
17064,2.0,39.0,47.0,355.75
17067,1.0,1.0,104.0,227.72
17068,43.0,87.0,89.0,202.94720930232558
17069,10.0,101.0,105.0,501.668
17070,1.0,42.0,58.0,304.24
17071,11.0,94.0,98.0,316.88181818181823
17073,3.0,13.0,15.0,330.34999999999997
17075,9.0,101.0,103.0,227.65888888888887
17076,5.0,100.0,105.0,235.01399999999998
17080,6.0,72.0,75.0,112.41333333333334
17081,5.0,90.0,93.0,167.302
17082,4.0,98.0,103.0,955.9575
17083,8.0,80.0,95.0,437.61125
17084,1.0,51.0,56.0,2747.9900000000002
17085,24.0,88.0,105.0,318.98625
17086,5.0,8.0,9.0,327.52200000000005
17088,3.0,32.0,36.0,325.06
17090,9.0,72.0,72.0,274.2688888888889
17091,16.0,103.0,103.0,451.203125
